Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  2.333333333333333e-01,  9.899579692807922e-02, -1.103617733750077e-01,  5.287579671864066e-01,  2.041206829071999e-01,  7.673110686151879e-01,  1.210596191831491e-01,  2.548277092701640e-01,  7.978747365842838e-01,  1.266987140006323e+00,  1.443086266347526e-01,  1.735524623163602e+00, -8.396802458218071e-01,  5.904392050691274e-02
  2.375000000000000e-01,  9.877219334906165e-02, -1.110643399676711e-01,  5.284416992940730e-01,  2.040520409179924e-01,  7.672460321211333e-01,  1.211266910313247e-01,  2.549530014407589e-01,  7.986744283277688e-01,  1.268152493545339e+00,  1.437407939499177e-01,  1.735527416075104e+00, -8.397970075700998e-01,  5.884510657303822e-02
  2.416666666666667e-01,  9.854719458540784e-02, -1.118113355473249e-01,  5.281421002233645e-01,  2.039985976297355e-01,  7.671759930046460e-01,  1.211976195921247e-01,  2.551286017231322e-01,  7.994231816646820e-01,  1.269295810064759e+00,  1.431863989209721e-01,  1.735530095617966e+00, -8.399547603227616e-01,  5.863094939336192e-02
  2.458333333333333e-01,  9.832086990455133e-02, -1.126025138356655e-01,  5.278592442952403e-01,  2.039603429966159e-01,  7.671009760769353e-01,  1.212723756522674e-01,  2.553499375977017e-01,  8.001190866544966e-01,  1.270411133459728e+00,  1.426482085073528e-01,  1.735532654165679e+00, -8.401537125661849e-01,  5.840287191384955e-02
  2.500000000000000e-01,  9.809305525332943e-02, -1.134372848997183e-01,  5.275923561329499e-01,  2.039367674388690e-01,  7.670210633637232e-01,  1.213509056217876e-01,  2.556119166969698e-01,  8.007606719531407e-01,  1.271492812413788e+00,  1.421287116814317e-01,  1.735535084976446e+00, -8.403940485295271e-01,  5.816217434378196e-02
  2.541666666666667e-01,  9.786336017209585e-02, -1.143147003108628e-01,  5.273398193025246e-01,  2.039268649050230e-01,  7.669363953589224e-01,  1.214331302805282e-01,  2.559089305263299e-01,  8.013469574000298e-01,  1.272535574523232e+00,  1.416300953085264e-01,  1.735537382452013e+00, -8.406759044869293e-01,  5.791007272471734e-02
  2.583333333333333e-01,  9.763118169159971e-02, -1.152334506238599e-01,  5.270992111566357e-01,  2.039291513920566e-01,  7.668471702697390e-01,  1.215189445195571e-01,  2.562348731655500e-01,  8.018774846199925e-01,  1.273534581234237e+00,  1.411542289524538e-01,  1.735539542428200e+00, -8.409993490881426e-01,  5.764772270536132e-02
  2.625000000000000e-01,  9.739572456474928e-02, -1.161918726352941e-01,  5.268673609585625e-01,  2.039416970363867e-01,  7.667536416062264e-01,  1.216082178472653e-01,  2.565831686600973e-01,  8.023523263665294e-01,  1.274485456977746e+00,  1.407026561067900e-01,  1.735541562455088e+00, -8.413643658396229e-01,  5.737623335167067e-02
  2.666666666666667e-01,  9.715602771076563e-02, -1.171879598742359e-01,  5.266404279862975e-01,  2.039621691513824e-01,  7.666561149009512e-01,  1.217007950595210e-01,  2.569467980262300e-01,  8.027720805770709e-01,  1.275384289565759e+00,  1.402765894970328e-01,  1.735543441999990e+00, -8.417708360383618e-01,  5.709668371030599e-02
  2.708333333333334e-01,  9.691099710584755e-02, -1.182193703958695e-01,  5.264139976908923e-01,  2.039878844257356e-01,  7.665549442510117e-01,  1.217964965128228e-01,  2.573183229050175e-01,  8.031378508932624e-01,  1.276227598175101e+00,  1.398769111566866e-01,  1.735545182549089e+00, -8.422185230248116e-01,  5.681014487938815e-02
  2.750000000000000e-01,  9.665944526518706e-02, -1.192834273313736e-01,  5.261831944163928e-01,  2.040158689316733e-01,  7.664505292221037e-01,  1.218951175615980e-01,  2.576899093160184e-01,  8.034512133393218e-01,  1.277012268658400e+00,  1.395041798018288e-01,  1.735546787605748e+00, -8.427070500573189e-01,  5.651770025593554e-02
  2.791666666666667e-01,  9.640013928715162e-02, -1.203771075207967e-01,  5.259428145915386e-01,  2.040429274397542e-01,  7.663433125328161e-01,  1.219964266621711e-01,  2.580533788921601e-01,  8.037141771304358e-01,  1.277735454233160e+00,  1.391586351636931e-01,  1.735548225978929e+00, -8.432358554392375e-01,  5.622056896663494e-02
  2.833333333333333e-01,  9.613184310970330e-02, -1.214970483314251e-01,  5.256874526422717e-01,  2.040657116211239e-01,  7.662337761133352e-01,  1.221001651010918e-01,  2.584001579430955e-01,  8.039291069380106e-01,  1.278394494890410e+00,  1.388402657359424e-01,  1.735549583609616e+00, -8.438041368086517e-01,  5.591964249345345e-02
  2.875000000000000e-01,  9.585338904482339e-02, -1.226395141347793e-01,  5.254116959107339e-01,  2.040808194098940e-01,  7.661224397426797e-01,  1.222060422930259e-01,  2.587214846028485e-01,  8.040987077416594e-01,  1.278986759803544e+00,  1.385487570592357e-01,  1.735550826346798e+00, -8.444107601088218e-01,  5.561622026044303e-02
  2.916666666666667e-01,  9.556372982014157e-02, -1.238004164577645e-01,  5.251102895580836e-01,  2.040848862107733e-01,  7.660098549832144e-01,  1.223137360842882e-01,  2.590084118857345e-01,  8.042259397614787e-01,  1.279509583196662e+00,  1.382835598181510e-01,  1.735551963812875e+00, -8.450542083698630e-01,  5.531150343920797e-02
  2.958333333333333e-01,  9.526194126983531e-02, -1.249755027869633e-01,  5.247783038721993e-01,  2.040746714076289e-01,  7.658965542729478e-01,  1.224229211021849e-01,  2.592519488837839e-01,  8.043134410013343e-01,  1.279960335030431e+00,  1.380439832035287e-01,  1.735553039514221e+00, -8.457327836213197e-01,  5.500648180109822e-02
  3.000000000000000e-01,  9.494758999797465e-02, -1.261596287433407e-01,  5.244116068645622e-01,  2.040473332672310e-01,  7.657832303283637e-01,  1.225331436421514e-01,  2.594434436042322e-01,  8.043656733332120e-01,  1.280335737016100e+00,  1.378288342304244e-01,  1.735553991787930e+00, -8.464436227642567e-01,  5.470282711834334e-02
  3.041666666666666e-01,  9.462034942112621e-02, -1.273480060468536e-01,  5.240067696139332e-01,  2.040003566083159e-01,  7.656704271839690e-01,  1.226440213639103e-01,  2.595746040167584e-01,  8.043853779963879e-01,  1.280632888290821e+00,  1.376370352004952e-01,  1.735554872034603e+00, -8.471842845078938e-01,  5.440132263714238e-02
  3.083333333333333e-01,  9.428039961909876e-02, -1.285354338875752e-01,  5.235615893538587e-01,  2.039318625823391e-01,  7.655587359703931e-01,  1.227551075015437e-01,  2.596380008125047e-01,  8.043760040513824e-01,  1.280848624720932e+00,  1.374672193473853e-01,  1.735555690763951e+00, -8.479516760888816e-01,  5.410285329126498e-02
