Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[3],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[4],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_ObjectPos.Pos[5]
  8.270833333333334e+00,  2.696166931661723e-01,  6.604529851841764e-01,  1.379854922611951e+00,  1.421712212275590e+00, -2.252343277565631e+00,  1.577479229375057e+00
  8.275000000000000e+00,  2.712608950496837e-01,  6.600495028504714e-01,  1.376108851221532e+00,  1.414045416966360e+00, -2.241757985144915e+00,  1.569375170172672e+00
  8.279166666666667e+00,  2.725717239232769e-01,  6.597497191594235e-01,  1.372251129074638e+00,  1.406417252165439e+00, -2.231853645221019e+00,  1.558969034740508e+00
  8.283333333333333e+00,  2.734269616479025e-01,  6.595799589426631e-01,  1.368243455199295e+00,  1.399328989042692e+00, -2.221744856144209e+00,  1.548438759139198e+00
  8.287500000000000e+00,  2.738158518323752e-01,  6.595345310221437e-01,  1.364115909032983e+00,  1.393277794255601e+00, -2.210524143412346e+00,  1.540354804463461e+00
  8.291666666666666e+00,  2.738359988158055e-01,  6.595654110745478e-01,  1.359949923218331e+00,  1.388604308155648e+00, -2.197540939413960e+00,  1.536811126377529e+00
  8.295833333333334e+00,  2.736332324207805e-01,  6.596050405719552e-01,  1.355845310422263e+00,  1.385404616976422e+00, -2.182560267796359e+00,  1.538764834034381e+00
  8.300000000000001e+00,  2.733275494989245e-01,  6.596018033958442e-01,  1.351888639536364e+00,  1.383521038576993e+00, -2.165794003877556e+00,  1.545778971933366e+00
  8.304166666666667e+00,  2.729735341378275e-01,  6.595379153649537e-01,  1.348135802204122e+00,  1.382595661240351e+00, -2.147827876341966e+00,  1.556232028842998e+00
  8.308333333333334e+00,  2.725710448359688e-01,  6.594192782363081e-01,  1.344612052576129e+00,  1.382156816124473e+00, -2.129475524827838e+00,  1.567870472564284e+00
  8.312500000000000e+00,  2.721038268889303e-01,  6.592511169439317e-01,  1.341323261461783e+00,  1.381712256723247e+00, -2.111591818358785e+00,  1.578464353123745e+00
  8.316666666666666e+00,  2.715692555788974e-01,  6.590214138885708e-01,  1.338267389061291e+00,  1.380838566159357e+00, -2.094879098804204e+00,  1.586351227724612e+00
  8.320833333333333e+00,  2.709801389645147e-01,  6.587026447273416e-01,  1.335438237096778e+00,  1.379262404407250e+00, -2.079724142529286e+00,  1.590762125668425e+00
  8.324999999999999e+00,  2.703479633938010e-01,  6.582677880970111e-01,  1.332823983545493e+00,  1.376912849781539e+00, -2.066127419389254e+00,  1.591869577869799e+00
  8.329166666666666e+00,  2.696685102883030e-01,  6.577099930724243e-01,  1.330409085805125e+00,  1.373910477366215e+00, -2.053785210617982e+00,  1.590516734134285e+00
  8.333333333333334e+00,  2.689244842552800e-01,  6.570502676536182e-01,  1.328180496908273e+00,  1.370490177140702e+00, -2.042275354624256e+00,  1.587776951979584e+00
  8.337500000000000e+00,  2.681036379680236e-01,  6.563242162375434e-01,  1.326131289084838e+00,  1.366903027026741e+00, -2.031213369906902e+00,  1.584617538021132e+00
  8.341666666666667e+00,  2.672141422630654e-01,  6.555618878179731e-01,  1.324258851979826e+00,  1.363347288933218e+00, -2.020321439155729e+00,  1.581755583406367e+00
  8.345833333333333e+00,  2.662815769636488e-01,  6.547809794756100e-01,  1.322560531103440e+00,  1.359945132634810e+00, -2.009440916697677e+00,  1.579620158901714e+00
  8.350000000000000e+00,  2.653323643656780e-01,  6.539931575674184e-01,  1.321029311696976e+00,  1.356746249692810e+00, -1.998523777320929e+00,  1.578351028905052e+00
  8.354166666666666e+00,  2.643800954460921e-01,  6.532113107494320e-01,  1.319651621629178e+00,  1.353735026654465e+00, -1.987618886609329e+00,  1.577821364620327e+00
  8.358333333333334e+00,  2.634251320955777e-01,  6.524512229733118e-01,  1.318408437510295e+00,  1.350843091857870e+00, -1.976846475173259e+00,  1.577713575608484e+00
  8.362500000000001e+00,  2.624659918040132e-01,  6.517260590272831e-01,  1.317277984159834e+00,  1.347973283526085e+00, -1.966351438313485e+00,  1.577656332425469e+00
  8.366666666666667e+00,  2.615122442914062e-01,  6.510377647614011e-01,  1.316238501039219e+00,  1.345025666906222e+00, -1.956251571474167e+00,  1.577363452424364e+00
  8.370833333333334e+00,  2.605875906552547e-01,  6.503759318813573e-01,  1.315271304173891e+00,  1.341921627200799e+00, -1.946604205259026e+00,  1.576713313420805e+00
  8.375000000000000e+00,  2.597203420293976e-01,  6.497278604660398e-01,  1.314362500235074e+00,  1.338627831767932e+00, -1.937397546162423e+00,  1.575756024747025e+00
  8.379166666666666e+00,  2.589303696995089e-01,  6.490897919642421e-01,  1.313500913560149e+00,  1.335168431673999e+00, -1.928561447864288e+00,  1.574666793284180e+00
  8.383333333333333e+00,  2.582242633559780e-01,  6.484690402457863e-01,  1.312674584821389e+00,  1.331611686109386e+00, -1.919993533978433e+00,  1.573671752984116e+00
  8.387499999999999e+00,  2.576008787277357e-01,  6.478779979632149e-01,  1.311870555559880e+00,  1.328036822961738e+00, -1.911594340541355e+00,  1.572973241922695e+00
  8.391666666666666e+00,  2.570602624887524e-01,  6.473263443351549e-01,  1.311077254559483e+00,  1.324498256069856e+00, -1.903300141777884e+00,  1.572691087982991e+00
  8.395833333333332e+00,  2.566082719161897e-01,  6.468158149819020e-01,  1.310285035587535e+00,  1.320998012817293e+00, -1.895107880648496e+00,  1.572816177867048e+00
  8.400000000000000e+00,  2.562540339880994e-01,  6.463397419396070e-01,  1.309484167311035e+00,  1.317476152810094e+00, -1.887084790518989e+00,  1.573188757977315e+00
  8.404166666666667e+00,  2.560032999359410e-01,  6.458876573653177e-01,  1.308663638436818e+00,  1.313827017303848e+00, -1.879352817416396e+00,  1.573529602838765e+00
  8.408333333333333e+00,  2.558535525024184e-01,  6.454530361583847e-01,  1.307813027186786e+00,  1.309931329379674e+00, -1.872058929755576e+00,  1.573507484054128e+00
  8.412500000000000e+00,  2.557951536418567e-01,  6.450391351212469e-01,  1.306925690397572e+00,  1.305680819104561e+00, -1.865354659952752e+00,  1.572793588307418e+00
  8.416666666666668e+00,  2.558178115437892e-01,  6.446577220614893e-01,  1.305999576624559e+00,  1.300990563630189e+00, -1.859378162273790e+00,  1.571106080385210e+00
  8.420833333333334e+00,  2.559161924730716e-01,  6.443224573112801e-01,  1.305034670823803e+00,  1.295820527979911e+00, -1.854209749875913e+00,  1.568293428340384e+00
  8.425000000000001e+00,  2.560898525531455e-01,  6.440436009956677e-01,  1.304029846365545e+00,  1.290205014358582e+00, -1.849819556506316e+00,  1.564423466586291e+00
  8.429166666666667e+00,  2.563396974091524e-01,  6.438270501515391e-01,  1.302982019107425e+00,  1.284258759111904e+00, -1.846059699782130e+00,  1.559788744151350e+00
  8.433333333333334e+00,  2.566653597526800e-01,  6.436764328801196e-01,  1.301887434792690e+00,  1.278154109115631e+00, -1.842703232185731e+00,  1.554829801916402e+00
  8.437500000000000e+00,  2.570643689738782e-01,  6.435953704561094e-01,  1.300742915953329e+00,  1.272084968234492e+00, -1.839500453154188e+00,  1.550027203462155e+00
  8.441666666666666e+00,  2.575323445286202e-01,  6.435868836376510e-01,  1.299546150760902e+00,  1.266226390251215e+00, -1.836234332090227e+00,  1.545791850394348e+00
  8.445833333333333e+00,  2.580647099897962e-01,  6.436508879890639e-01,  1.298295610621358e+00,  1.260708676761640e+00, -1.832748658096843e+00,  1.542407757215138e+00
  8.449999999999999e+00,  2.586594726369002e-01,  6.437834582623585e-01,  1.296990485263176e+00,  1.255618307650558e+00, -1.828938853233418e+00,  1.540050416074359e+00
  8.454166666666666e+00,  2.593176257278820e-01,  6.439783253426650e-01,  1.295630558684244e+00,  1.251000912565151e+00, -1.824744924200493e+00,  1.538801012759775e+00
  8.458333333333332e+00,  2.600400705807869e-01,  6.442286685264212e-01,  1.294215842260550e+00,  1.246848894239875e+00, -1.820169717546050e+00,  1.538609656060270e+00
  8.462500000000000e+00,  2.608250184601400e-01,  6.445284123802409e-01,  1.292746371016284e+00,  1.243103601073584e+00, -1.815278617605587e+00,  1.539297558497942e+00
  8.466666666666667e+00,  2.616679316898764e-01,  6.448732431450067e-01,  1.291223123985499e+00,  1.239692104054243e+00, -1.810153055919464e+00,  1.540653312815225e+00
  8.470833333333333e+00,  2.625623666387501e-01,  6.452608869223905e-01,  1.289649549078838e+00,  1.236563127898308e+00, -1.804846314420652e+00,  1.542524118440757e+00
  8.475000000000000e+00,  2.635009881587206e-01,  6.456893836250954e-01,  1.288031823884507e+00,  1.233684544661100e+00, -1.799388515414046e+00,  1.544807611028178e+00
  8.479166666666668e+00,  2.644759090545097e-01,  6.461542443532574e-01,  1.286377544275282e+00,  1.231019255927588e+00, -1.793815883840606e+00,  1.547392422425045e+00
  8.483333333333334e+00,  2.654775448274949e-01,  6.466470820175128e-01,  1.284693892510420e+00,  1.228521672893196e+00, -1.788170837353078e+00,  1.550151890583758e+00
  8.487500000000001e+00,  2.664938996024444e-01,  6.471556635045919e-01,  1.282985993753604e+00,  1.226152321820063e+00, -1.782479135750902e+00,  1.552982760537461e+00
  8.491666666666667e+00,  2.675107702512189e-01,  6.476644918647045e-01,  1.281255984049429e+00,  1.223875336997570e+00, -1.776753788540846e+00,  1.555797096578615e+00
  8.495833333333334e+00,  2.685114681716306e-01,  6.481561503199844e-01,  1.279503315177392e+00,  1.221642892314448e+00, -1.771020266776350e+00,  1.558477877132876e+00
  8.500000000000000e+00,  2.694779033691648e-01,  6.486123658171612e-01,  1.277726675807772e+00,  1.219395822180068e+00, -1.765319037411664e+00,  1.560881580456171e+00
  8.504166666666666e+00,  2.703944401652130e-01,  6.490149023681310e-01,  1.275926681657451e+00,  1.217079241632999e+00, -1.759686414249120e+00,  1.562883721842456e+00
  8.508333333333333e+00,  2.712511714015884e-01,  6.493479054201959e-01,  1.274107108613833e+00,  1.214652442716880e+00, -1.754144885684984e+00,  1.564402810532561e+00
  8.512499999999999e+00,  2.720432948965675e-01,  6.496005747061863e-01,  1.272273878966633e+00,  1.212087275283372e+00, -1.748709885114762e+00,  1.565386844414006e+00
  8.516666666666666e+00,  2.727680919247372e-01,  6.497685951015884e-01,  1.270433632746348e+00,  1.209366530540569e+00, -1.743395284319030e+00,  1.565799309499956e+00
  8.520833333333334e+00,  2.734235664429598e-01,  6.498542702757383e-01,  1.268593287960854e+00,  1.206488262963769e+00, -1.738208153691637e+00,  1.565626909920185e+00
  8.525000000000000e+00,  2.740097226444708e-01,  6.498643230273587e-01,  1.266759758442672e+00,  1.203466113425679e+00, -1.733144327518373e+00,  1.564887310689425e+00
  8.529166666666667e+00,  2.745298450953028e-01,  6.498053736100632e-01,  1.264939312381181e+00,  1.200323301419941e+00, -1.728188904336692e+00,  1.563625933735089e+00
  8.533333333333333e+00,  2.749898782159008e-01,  6.496799818022267e-01,  1.263137273953042e+00,  1.197091300361399e+00, -1.723310700994692e+00,  1.561920283811743e+00
  8.537500000000000e+00,  2.753962192846029e-01,  6.494860959468487e-01,  1.261357862170501e+00,  1.193809385816041e+00, -1.718460026155792e+00,  1.559877160903254e+00
  8.541666666666666e+00,  2.757535759271160e-01,  6.492199610325871e-01,  1.259603669672644e+00,  1.190517037801453e+00, -1.713581430400876e+00,  1.557605610765865e+00
  8.545833333333334e+00,  2.760653283420846e-01,  6.488792652610603e-01,  1.257875606977716e+00,  1.187247135921930e+00, -1.708625293833092e+00,  1.555196845287468e+00
  8.550000000000001e+00,  2.763361936772541e-01,  6.484643312176268e-01,  1.256173899080773e+00,  1.184023075584001e+00, -1.703552118941864e+00,  1.552722014414895e+00
  8.554166666666667e+00,  2.765729641782448e-01,  6.479792159251330e-01,  1.254499059368719e+00,  1.180854962710086e+00, -1.698342412778962e+00,  1.550220876898481e+00
  8.558333333333334e+00,  2.767818818924033e-01,  6.474332500084103e-01,  1.252851935833259e+00,  1.177732497080367e+00, -1.693014379703715e+00,  1.547673474640310e+00
  8.562500000000000e+00,  2.769669101878626e-01,  6.468397653650492e-01,  1.251233399520775e+00,  1.174618624262158e+00, -1.687632951480844e+00,  1.544984841427123e+00
  8.566666666666666e+00,  2.771310202960955e-01,  6.462109684017631e-01,  1.249643778332183e+00,  1.171461366995605e+00, -1.682284136881096e+00,  1.542027181343738e+00
  8.570833333333333e+00,  2.772776600629233e-01,  6.455528066316623e-01,  1.248081605838493e+00,  1.168226617552936e+00, -1.677020594618580e+00,  1.538726817152408e+00
  8.574999999999999e+00,  2.774109605025184e-01,  6.448641079078516e-01,  1.246542962127035e+00,  1.164919209368762e+00, -1.671831374703026e+00,  1.535111169722419e+00
  8.579166666666666e+00,  2.775357821716054e-01,  6.441402550400870e-01,  1.245022677573111e+00,  1.161570424337750e+00, -1.666665501893745e+00,  1.531271862378350e+00
  8.583333333333334e+00,  2.776575204455101e-01,  6.433781412624695e-01,  1.243515966316396e+00,  1.158214290108383e+00, -1.661472468832022e+00,  1.527301620408722e+00
  8.587500000000000e+00,  2.777807525876683e-01,  6.425792820140983e-01,  1.242018397175405e+00,  1.154880552713530e+00, -1.656215623837152e+00,  1.523271212086775e+00
  8.591666666666667e+00,  2.779075795934228e-01,  6.417498471840127e-01,  1.240524785599905e+00,  1.151599510693490e+00, -1.650863807025021e+00,  1.519238730913056e+00
  8.595833333333333e+00,  2.780376231043861e-01,  6.408980973180957e-01,  1.239029529859212e+00,  1.148398303606211e+00, -1.645391371381872e+00,  1.515248421696648e+00
  8.600000000000000e+00,  2.781692147507030e-01,  6.400311754848007e-01,  1.237528712845359e+00,  1.145284236710937e+00, -1.639795485054727e+00,  1.511305688179534e+00
  8.604166666666666e+00,  2.782994442253238e-01,  6.391527301749877e-01,  1.236021045830688e+00,  1.142233002097521e+00, -1.634107911498801e+00,  1.507359136812639e+00
  8.608333333333334e+00,  2.784234126912940e-01,  6.382612724320155e-01,  1.234505989331457e+00,  1.139199673408509e+00, -1.628378432346481e+00,  1.503324460912260e+00
  8.612500000000001e+00,  2.785353298009047e-01,  6.373498465161700e-01,  1.232981368390801e+00,  1.136139511852682e+00, -1.622648750827377e+00,  1.499125427601594e+00
  8.616666666666667e+00,  2.786310238407261e-01,  6.364084444403266e-01,  1.231443247065984e+00,  1.133011219653550e+00, -1.616952230951981e+00,  1.494698103281299e+00
  8.620833333333334e+00,  2.787079751544994e-01,  6.354279450043653e-01,  1.229887569870303e+00,  1.129767370988375e+00, -1.611330062391921e+00,  1.489968398845761e+00
  8.625000000000000e+00,  2.787626611618133e-01,  6.344022164363186e-01,  1.228311409555507e+00,  1.126357393006964e+00, -1.605828984933848e+00,  1.484855414900296e+00
  8.629166666666666e+00,  2.787899595174733e-01,  6.333276264250371e-01,  1.226713427267818e+00,  1.122740714780482e+00, -1.600484652125832e+00,  1.479298484520574e+00
  8.633333333333333e+00,  2.787857389799064e-01,  6.322014813293320e-01,  1.225094668798983e+00,  1.118884387616972e+00, -1.595323720038806e+00,  1.473256684207390e+00
  8.637499999999999e+00,  2.787488393059431e-01,  6.310207564525169e-01,  1.223459586722557e+00,  1.114742518669653e+00, -1.590387827993477e+00,  1.466671611480827e+00
  8.641666666666666e+00,  2.786808188856595e-01,  6.297828564385222e-01,  1.221815725851272e+00,  1.110247446599650e+00, -1.585745322767818e+00,  1.459448673320670e+00
  8.645833333333334e+00,  2.785844374272901e-01,  6.284882515235969e-01,  1.220171394244991e+00,  1.105333967397408e+00, -1.581466702534979e+00,  1.451497036425101e+00
  8.650000000000000e+00,  2.784615108052084e-01,  6.271419161168711e-01,  1.218532699832443e+00,  1.099977804398751e+00, -1.577583808612944e+00,  1.442792431252557e+00
  8.654166666666667e+00,  2.783118085971122e-01,  6.257517987453921e-01,  1.216902204059389e+00,  1.094219349164140e+00, -1.574064015856852e+00,  1.433413739757992e+00
  8.658333333333333e+00,  2.781345913465674e-01,  6.243256149395009e-01,  1.215279927341342e+00,  1.088169368763249e+00, -1.570803059657039e+00,  1.423554048580013e+00
  8.662500000000000e+00,  2.779308485911627e-01,  6.228681249162235e-01,  1.213665112208099e+00,  1.081996721129749e+00, -1.567638031279692e+00,  1.413502733640287e+00
  8.666666666666666e+00,  2.777032137723158e-01,  6.213792999524614e-01,  1.212057035480739e+00,  1.075896562277446e+00, -1.564381599116025e+00,  1.403589703025452e+00
  8.670833333333334e+00,  2.774544951440805e-01,  6.198533546339160e-01,  1.210455098867854e+00,  1.070049578458090e+00, -1.560863928438281e+00,  1.394113904964956e+00
  8.675000000000001e+00,  2.771871130348770e-01,  6.182823712290098e-01,  1.208859139258199e+00,  1.064577683615781e+00, -1.556980466630471e+00,  1.385265488081423e+00
  8.679166666666667e+00,  2.769021955768478e-01,  6.166648636218272e-01,  1.207269754498135e+00,  1.059513584618389e+00, -1.552728181294005e+00,  1.377068184808473e+00
  8.683333333333334e+00,  2.765984694337577e-01,  6.150081434666621e-01,  1.205688327020640e+00,  1.054813695793650e+00, -1.548186653162145e+00,  1.369407412048119e+00
  8.687500000000000e+00,  2.762736581508646e-01,  6.133199090868789e-01,  1.204116936096005e+00,  1.050397837211189e+00, -1.543460065711014e+00,  1.362121225583758e+00
  8.691666666666666e+00,  2.759266805033301e-01,  6.116022141572789e-01,  1.202557909170334e+00,  1.046165461188835e+00, -1.538652522606245e+00,  1.355041096107487e+00
  8.695833333333333e+00,  2.755582367453373e-01,  6.098548580852212e-01,  1.201013125388172e+00,  1.041982730983789e+00, -1.533889127355371e+00,  1.347961873976026e+00
  8.699999999999999e+00,  2.751713071991219e-01,  6.080799347932019e-01,  1.199483545487527e+00,  1.037683800455415e+00, -1.529324587535411e+00,  1.340632974869493e+00
  8.704166666666666e+00,  2.747711072354206e-01,  6.062813151522665e-01,  1.197968866155741e+00,  1.033113522700987e+00, -1.525103061512856e+00,  1.332824679777604e+00
  8.708333333333332e+00,  2.743620497415790e-01,  6.044609345736374e-01,  1.196467571762452e+00,  1.028186646851196e+00, -1.521297048225016e+00,  1.324422070344496e+00
  8.712500000000000e+00,  2.739442798178838e-01,  6.026168296477301e-01,  1.194977742331679e+00,  1.022906853731182e+00, -1.517889423785400e+00,  1.315450378869417e+00
  8.716666666666667e+00,  2.735135739035772e-01,  6.007468047394656e-01,  1.193497736516197e+00,  1.017329897163136e+00, -1.514818507482899e+00,  1.306005261752488e+00
  8.720833333333333e+00,  2.730631003239015e-01,  5.988542916249990e-01,  1.192026074836170e+00,  1.011526145037071e+00, -1.512024270036548e+00,  1.296181968571245e+00
  8.725000000000000e+00,  2.725860572210321e-01,  5.969462886148165e-01,  1.190561422390181e+00,  1.005578541554869e+00, -1.509447426284811e+00,  1.286077533198280e+00
  8.729166666666668e+00,  2.720789903849742e-01,  5.950247825863310e-01,  1.189103119734211e+00,  9.995849549518969e-01, -1.507015062209375e+00,  1.275814025995250e+00
  8.733333333333334e+00,  2.715419476011202e-01,  5.930855113526243e-01,  1.187651437345493e+00,  9.936456674678646e-01, -1.504648385217835e+00,  1.265525156494273e+00
  8.737500000000001e+00,  2.709755751558252e-01,  5.911240366093201e-01,  1.186207348840645e+00,  9.878488853046646e-01, -1.502279916233002e+00,  1.255327127522309e+00
  8.741666666666667e+00,  2.703800546625276e-01,  5.891379760323266e-01,  1.184772080111622e+00,  9.822472118350369e-01, -1.499873845479555e+00,  1.245284879837017e+00
  8.745833333333334e+00,  2.697559659461224e-01,  5.871261802514536e-01,  1.183346401186322e+00,  9.768333685333830e-01, -1.497443924778704e+00,  1.235380834645669e+00
  8.750000000000000e+00,  2.691043278918488e-01,  5.850904840055978e-01,  1.181930228970332e+00,  9.715510782468866e-01, -1.495044523491998e+00,  1.225527596652441e+00
