Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  3.566666666666667e+00,  8.466995726614598e-02, -4.773519940597253e-01,  5.616078887902413e-01,  3.102826887400730e-01,  7.990677355347579e-01,  1.146459779123867e-01,  3.674030267693628e-01,  3.034521919956792e-02,  1.996104415027041e+00,  1.092311728011806e+00,  1.734044747243866e+00, -5.282009908300003e-01, -2.122281312497304e-02
  3.570833333333333e+00,  8.371388335510035e-02, -4.797111137058741e-01,  5.599646520974104e-01,  3.093218177101335e-01,  7.988096034999624e-01,  1.149306133821547e-01,  3.698753465868278e-01,  3.041894837126383e-02,  1.997189851346365e+00,  1.096143332828332e+00,  1.734105349983176e+00, -5.152239124732683e-01, -1.341206331377246e-02
  3.575000000000000e+00,  8.278543471527454e-02, -4.819803542793688e-01,  5.583458039749439e-01,  3.083714291575449e-01,  7.985591897373756e-01,  1.152075666961993e-01,  3.721915039179732e-01,  3.048023912325858e-02,  1.998030763910319e+00,  1.099916508834434e+00,  1.734142691739477e+00, -5.018711047701745e-01, -6.342914607921433e-03
  3.579166666666667e+00,  8.188279514367432e-02, -4.841612300377144e-01,  5.567472400936329e-01,  3.074286810502368e-01,  7.983160727413138e-01,  1.154774040547928e-01,  3.743502521491824e-01,  3.051967531150140e-02,  1.998633217967164e+00,  1.103606061480582e+00,  1.734170183655552e+00, -4.882146527416107e-01, -7.211140417012354e-05
  3.583333333333333e+00,  8.100235026309567e-02, -4.862594182514917e-01,  5.551614484403335e-01,  3.064886992514314e-01,  7.980793488863174e-01,  1.157412334307362e-01,  3.763543413339078e-01,  3.052827296442719e-02,  1.999006611347607e+00,  1.107177374533146e+00,  1.734186751347739e+00, -4.743151227645259e-01,  5.395926888392931e-03
  3.587500000000000e+00,  8.013959157097024e-02, -4.882854502887114e-01,  5.535806996699698e-01,  3.055469542686526e-01,  7.978478197367863e-01,  1.160003961253155e-01,  3.781877175380908e-01,  3.050282223370415e-02,  1.999164290477220e+00,  1.110595035263602e+00,  1.734199956973635e+00, -4.602020691205069e-01,  1.010842853662558e-02
  3.591666666666667e+00,  7.928909355738360e-02, -4.902550913249005e-01,  5.519971509559617e-01,  3.045993678109810e-01,  7.976199791828229e-01,  1.162564703082733e-01,  3.798095694705929e-01,  3.044509846567972e-02,  1.999125389866223e+00,  1.113824885792768e+00,  1.734202542458189e+00, -4.458658187072224e-01,  1.416816476080942e-02
  3.595833333333334e+00,  7.844513339694377e-02, -4.921881080890922e-01,  5.504040817511956e-01,  3.036430745101549e-01,  7.973941747688886e-01,  1.165110831003412e-01,  3.811521047174758e-01,  3.036077626633057e-02,  1.998914585068631e+00,  1.116834357957473e+00,  1.734195675163088e+00, -4.312645696533572e-01,  1.770572678841657e-02
  3.600000000000000e+00,  7.760268415327294e-02, -4.941049619928993e-01,  5.487971735607320e-01,  3.026770087924615e-01,  7.971688927756401e-01,  1.167656260439917e-01,  3.821307603126112e-01,  3.025731338849900e-02,  1.998559118266146e+00,  1.119589838791345e+00,  1.734187790420959e+00, -4.163433274558279e-01,  2.085200207373632e-02
  3.604166666666667e+00,  7.675788452022403e-02, -4.960230342255982e-01,  5.471738852346703e-01,  3.017010827113866e-01,  7.969429362007462e-01,  1.170211500187464e-01,  3.826612831444943e-01,  3.014080973806896e-02,  1.998084968048231e+00,  1.122054408137127e+00,  1.734172465259238e+00, -4.010595749205788e-01,  2.370702889275050e-02
